Crop,State,Subregion,1,2,3,4,5,6,7,8,9,10,11,12
Alfalfa Hay,South Carolina,none,,,,0,52.1760919938477,63.1070758167466,65.0848616358013,,0,5.41631752893935,15.10984920128,0
Alfalfa Hay,South Dakota,east,,,,0,0,66.35679256768,118.850830190157,,,,,
Alfalfa Hay,South Dakota,west,,,,5.21892429248001,62.1722116465961,166.7917742688,215.26136041017,,,,,
Alfalfa Hay,Tennessee,none,,,,0,0,53.19380227904,75.064288530431,,,,,
Alfalfa Hay,Texas,east,,,,0,51.7979783801394,115.80251126144,179.810425249324,,0,13.7254629018839,39.79902326272,39.6914456402684
Alfalfa Hay,Texas,west,,,,35.76551543936,112.233401907613,206.935974080213,236.467458957523,,19.69989741248,59.3470598503226,72.3768134244267,74.1466986594322
Alfalfa Hay,Utah,none,,,,54.44944420736,189.956752712093,287.60318475904,368.14460847169,,58.9049233934933,68.0891562900232,49.3031517570133,33.1695844481497
Alfalfa Hay,Vermont,none,,,,0,0,51.1433950363733,38.4507441963174,,,,,
Alfalfa Hay,Virginia,none,,,,0,3.40269653574194,19.5539949390933,62.4892548299458,,0,0,0,0
Alfalfa Hay,Washington,east,,,,0,42.8056818128516,168.07158285952,288.646259740379,,,,,
Alfalfa Hay,Washington,west,,,,0,32.7641472360877,115.938843522987,164.879760737373,,,,,
Alfalfa Hay,West Virginia,none,,,,0,0,0,24.9926219479174,,,,,
Alfalfa Hay,Wisconsin,none,,,,0,0,46.1475559799467,71.7614712370529,,,,,
Alfalfa Hay,Wyoming,none,,,,0,0,0,0,,,,,
Peanuts,Alabama,none,,,,,0,0,0,68.7899787056619,0,,,
Peanuts,Florida,north,,,,,0,0,0,0,0,,,
Peanuts,Florida,south,,,,,5.35671808436646,0,0,0,0,,,
Peanuts,Georgia,none,,,,,0,0,4.01069985110707,69.9764983207638,0,,,
Peanuts,Mississippi,none,,,,,0,0,11.1047561069007,86.5991207283303,0,,,
Peanuts,North Carolina,none,,,,,0,0,0,44.3686711943664,0,,,
Peanuts,Oklahoma,east,,,,,0,1.8695025984,91.0473187630658,157.555477163308,5.49168009664,,,
Peanuts,Oklahoma,west,,,,,1.94395184154323,101.873027978667,140.304863174524,224.099796049352,54.5989348170667,,,
Peanuts,South Carolina,none,,,,,0,0,4.94649785604131,47.8070699429703,0,,,
Peanuts,Texas,east,,,,,0,41.47640484096,105.617984240764,148.684058558168,22.55738988768,,,
Peanuts,Texas,west,,,,,40.1159388956129,114.140469831253,151.520749232723,204.740805242965,57.65647011872,,,
Peanuts,Virginia,none,,,,,0,0,7.6893464174658,75.6276225504258,0,,,
Rice,Arkansas,none,,,,18.89440820528,0,85.5008417800533,131.150119309894,103.369071743628,47.79639246384,,,
Rice,California,none,,,,108.148000833467,0,236.79147910464,245.613296223484,174.259675167701,141.083344782773,,,
Rice,Louisiana,none,,,,17.0961364118133,0,24.9641958005333,77.2888444152774,41.5710799465497,7.764912628,,,
Rice,Minnesota,none,,,,,,,,,,,,
Rice,Mississippi,none,,,,0,0,50.34867830528,76.8108889990607,45.4639738659303,25.8315043866134,,,
Rice,Missouri,none,,,,,,,,,,,,
Rice,Texas,east,,,,96.26102930232,0,115.80251126144,190.409345393404,98.6223336261677,75.99602083152,,,
Rice,Texas,west,,,,160.13580602832,0,206.935974080213,248.602703203923,148.405865533765,114.59132917808,,,
Sorghum,Arkansas,none,,,,0,0,69.3457894094933,113.288108292134,40.5033560297084,,,,
Sorghum,Colorado,none,,,,,,,,,,,,
Sorghum,Illinois,none,,,,,,,,,,,,
Sorghum,Kansas,east,,,,,,,,,,,,
Sorghum,Kansas,west,,,,,,,,,,,,
Sorghum,Louisiana,none,,,,0,14.6656559677936,9.09221059493334,60.7602106064774,0,,,,
Sorghum,Mississippi,none,,,,0,6.47633645163354,34.63490177984,60.3843557760207,0,,,,
Sorghum,Missouri,none,,,,,,,,,,,,
Sorghum,Nebraska,east,,,,,,,,,,,,
Sorghum,Nebraska,west,,,,,,,,,,,,
Sorghum,New Mexico,none,,,,,,,,,,,,
Sorghum,Oklahoma,east,,,,,,,,,,,,
Sorghum,Oklahoma,west,,,,,,,,,,,,
Sorghum,South Dakota,east,,,,,,,,,,,,
Sorghum,South Dakota,west,,,,,,,,,,,,
Sorghum,Texas,east,,,,0,51.7979783801394,97.22098465632,169.211505105244,28.5359187213677,,,,
Sorghum,Texas,west,,,,16.63162457952,112.233401907613,183.737098017973,224.332214711123,69.5369499408852,,,,
Soybeans,Arkansas,none,,,,0,0,77.4233155947733,122.219113801014,31.5225394991484,,,,
Soybeans,Illinois,none,,,,,0,9.05592026813334,103.952755851012,74.0039797877187,0,,,
Soybeans,Indiana,none,,,,,0,0,79.1436212964826,67.4251895389522,0,,,
Soybeans,Iowa,none,,,,,0,0,83.3954396407613,71.5500092686348,0,,,
Soybeans,Kansas,east,,,,,0,0,128.018350768064,113.950865578323,0,,,
Soybeans,Kansas,west,,,,,0,23.4831835928,224.88798643511,171.722923288108,29.9260484706667,,,
Soybeans,Kentucky,none,,,,,0,0,80.8608037750864,82.1152940379458,0,,,
Soybeans,Michigan,none,,,,,0,28.0148216265333,96.0904942381548,117.914385313528,0,,,
Soybeans,Minnesota,none,,,,,0,0,78.9791747578013,115.259796524952,0,,,
Soybeans,Mississippi,none,,,,0,0,42.49179004256,68.5976223875406,0,,,,
Soybeans,Missouri,none,,,,,0,0,106.698963676276,99.1190236170916,0,,,
Soybeans,Nebraska,east,,,,,0,0,107.763263652983,87.0352863134451,0,,,
Soybeans,Nebraska,west,,,,,15.5499563331097,96.5842972134666,214.618533004968,199.881377869948,47.3980351269333,,,
Soybeans,North Carolina,none,,,,0,17.4697794721936,51.8621277593866,47.2441956309419,0,,,,
Soybeans,North Dakota,east,,,,,0,1.5306695564,101.980041117231,104.984306412604,10.0230945632,,,
Soybeans,North Dakota,west,,,,,0,45.7073979205333,171.091682921701,160.779285043843,33.7160357442667,,,
Soybeans,Ohio,none,,,,,0,0.538951441333346,77.20709921896,57.5767050339045,0,,,
Soybeans,South Dakota,east,,,,,0,0,118.850830190157,203.380715571853,0,,,
Soybeans,South Dakota,west,,,,,5.15647485555613,84.612690918,215.26136041017,312.473436772188,41.6024580488,,,
Soybeans,Tennessee,none,,,,,0,0,75.064288530431,82.9521931573187,0,,,
Soybeans,Wisconsin,none,,,,,0,0,71.7614712370529,146.16118941593,0,,,
Winter Wheat,Arkansas,none,,,,,,,,,,,,
Winter Wheat,California,none,,,,,,,,,,,,
Winter Wheat,Colorado,none,0,0,24.8707174543097,7.70053594893332,12.4165239059226,31.2212709897333,23.8317828176903,0,,0,0,4.68999439563871
Winter Wheat,Idaho,none,0,0,20.4516051209781,50.4461353113067,67.1225687966116,188.830373756,249.389303947203,112.806471181832,,0,0,0
Winter Wheat,Illinois,none,0,0,0,0,0,73.7367239666933,103.952755851012,0,,0,0,0
Winter Wheat,Indiana,none,0,0,0,0,0,15.1942373709333,79.1436212964826,0,,0,0,0
Winter Wheat,Kansas,east,0,0,14.9765701203071,20.30731305152,0,0,128.018350768064,0,,0,0,0
Winter Wheat,Kansas,west,0,0,45.8956695473781,70.4353271732,59.7538806240465,84.76687830896,224.88798643511,15.6743564873084,,0,0,3.12433736974968
Winter Wheat,Michigan,none,0,0,0,6.43856271749333,7.80241682483872,85.9224740495733,96.0904942381548,0,,0,0,0
Winter Wheat,Mississippi,none,,,,,,,,,,,,
Winter Wheat,Missouri,none,0,0,0,0,0,0,106.698963676276,0,,0,0,0
Winter Wheat,Montana,none,0,0,15.6425510383819,56.4707427143467,59.805063265631,116.624007736587,211.361367993951,47.6557495069729,,0,0,0
Winter Wheat,Nebraska,east,0,0,15.1893363317368,0,0,56.39264857488,107.763263652983,0,,0,0,0
Winter Wheat,Nebraska,west,5.99287502870194,6.746613936,53.5924328312722,73.27441835056,86.9858830143097,172.255950838427,214.618533004968,49.1369841679484,,10.7380641950658,4.79085911594667,9.54306919921549
Winter Wheat,New Mexico,none,5.61221488103226,2.6162044072,129.914898890821,123.593868882373,232.467339887706,238.50988540232,271.952320931221,39.5536839476439,,20.6595281831793,21.1066549693333,10.4851086722787
Winter Wheat,North Carolina,none,,,,,,,,,,,,
Winter Wheat,North Dakota,east,0,0,0,45.50886008104,28.207349232,61.48418718648,101.980041117231,0,,0,0,0
Winter Wheat,North Dakota,west,0,0,16.1929144945471,54.9453582709067,56.34349566,109.509450500373,171.091682921701,28.1124739002426,,0,0,0
Winter Wheat,Ohio,none,0,0,0,0,0,57.7946410989333,77.20709921896,0,,0,0,0
Winter Wheat,Oklahoma,east,0,0,0,32.215266992,15.8182657043148,68.0893619852,168.803540076746,0,,0,0,0
Winter Wheat,Oklahoma,west,0,0,43.0727252397006,71.31323016232,75.7623164892232,190.043779052667,226.970253716604,36.4915352317522,,0,0,0
Winter Wheat,Oregon,east,0,0,0,0,27.4353523740903,170.64220654488,241.886427698803,85.5082898120878,,0,0,0
Winter Wheat,Oregon,west,0,0,16.6220796546942,44.1233129872267,65.4446114334968,147.34520570616,189.034737160454,89.9856633703226,,0,0,0
Winter Wheat,South Dakota,east,0,0,2.31093267679226,0.91873706509334,0,58.50210487736,118.850830190157,24.3465400586529,,0,0,0
Winter Wheat,South Dakota,west,0,2.10586110836572,27.536318714031,51.04949412152,69.2991787454761,157.6607650076,215.26136041017,88.8030220469884,,0,0,4.61789072215742
Winter Wheat,Tennessee,none,0,0,0,0,0,45.41140718408,75.064288530431,0,,0,0,0
Winter Wheat,Texas,east,,,,,,,,,,,,
Winter Wheat,Texas,west,,,,,,,,,,,,
Winter Wheat,Washington,east,0,0,0,8.81725660375999,49.9458653132516,158.89368290704,288.646259740379,55.78395288,,0,0,0
Winter Wheat,Washington,west,0,0,0,19.6266767238667,37.7884586964077,109.658113487307,164.879760737373,33.5919257024,,0,0,0
Winter Wheat,Wisconsin,none,0,0,0,0.095958801306665,1.36904015620128,39.1520789252267,71.7614712370529,0,,0,0,0
Maize (grain),California,none,,,,6.87884472226666,121.760009314622,236.79147910464,245.613296223484,114.678613552661,91.3959009662933,,,
Maize (grain),Colorado,none,,,,,0,12.3334959489333,26.9797453244903,23.4925711309419,0,,,
Maize (grain),Georgia,none,,,,0,57.1685352123251,49.5948492458667,69.2833530024671,0,0,,,
Maize (grain),Idaho,none,,,,,0,129.700057124,261.012057975763,369.803981287432,61.1754735616,,,
Maize (grain),Illinois,none,,,,,0,25.2261211927733,112.316996287732,81.1960563282787,4.97359906698667,,,
Maize (grain),Indiana,none,,,,,0,0,87.3930499924026,74.3962101219923,0,,,
Maize (grain),Iowa,none,,,,,0,2.27235037402666,91.1041378579613,78.4729454359948,2.04830191093333,,,
Maize (grain),Kansas,east,,,,,0,0,138.171841138064,123.310786634323,13.61844876736,,,
Maize (grain),Kansas,west,,,,,0,38.80410727184,237.72404172191,182.126161074828,46.7009072314667,,,
Maize (grain),Kentucky,none,,,,,0,0,89.0116168424464,89.4542714785858,0,,,
Maize (grain),Louisiana,none,,,,0,21.9494659173935,24.9641958005333,77.2888444152774,0,0,,,
Maize (grain),Maryland,none,,,,0,12.7170728795845,0,76.3231766275303,0,0,,,
Maize (grain),Michigan,none,,,,,0,42.4917347322933,103.744686273755,126.387485376248,0,,,
Maize (grain),Minnesota,none,,,,,0,4.64985528386666,86.8315831974813,123.974860889992,0,,,
Maize (grain),Mississippi,none,,,,0,13.7309139314735,50.34867830528,76.8108889990607,0,0,,,
Maize (grain),Missouri,none,,,,,0,0,115.539985659396,107.273101782772,0,,,
Maize (grain),Montana,none,,,,,0,66.9299257183467,222.186282450911,198.762035617693,49.98634541728,,,
Maize (grain),Nebraska,east,,,,,0,6.22930720752001,116.948377219943,94.8968238670451,0,,,
Maize (grain),Nebraska,west,,,,,7.61263114630967,115.502210619707,225.449691662968,209.931004116748,62.5658874856533,,,
Maize (grain),New Mexico,none,,,,,85.6119710733058,167.82972747128,285.985600522901,234.235967971964,65.4950914612267,,,
Maize (grain),New York,none,,,,,0,12.9484529104,76.7934754926865,66.2705381083252,0,,,
Maize (grain),North Carolina,none,,,,0,32.3529104985936,59.7795095460267,55.254644529342,0,0,,,
Maize (grain),North Dakota,east,,,,,0,16.51904896392,110.533586579551,112.329917042044,21.72604307584,,,
Maize (grain),North Dakota,west,,,,,0,61.6579110654933,181.276872165141,169.623739120083,46.9247959597867,,,
Maize (grain),Ohio,none,,,,,0,14.8528738557333,84.92831222848,64.1303603719845,0,,,
Maize (grain),Pennsylvania,none,,,,,0,6.23419793925334,86.5183735351329,63.6172108734142,0,,,
Maize (grain),South Dakota,east,,,,,0,11.37397873544,128.005765471917,215.316327272733,2.18523624650668,,,
Maize (grain),South Dakota,west,,,,,0,102.8747094404,226.32948194273,327.384797753868,56.43998005856,,,
Maize (grain),Tennessee,none,,,,,0,0,83.656182141151,90.5333224530787,0,,,
Maize (grain),Texas,east,,,,0,59.9672126740593,115.80251126144,190.409345393404,38.5482637077677,22.55738988768,,,
Maize (grain),Texas,west,,,,26.19857000944,122.535896623613,206.935974080213,248.602703203923,80.8039378827252,57.65647011872,,,
Maize (grain),Utah,none,,,,43.58942368144,203.572636853373,287.60318475904,384.91980687649,146.855011093481,103.157118423573,,,
Maize (grain),Vermont,none,,,,,0,4.84684703965334,45.3857661739974,99.0329131291458,0,,,
Maize (grain),Virginia,none,,,,0,10.2472231337419,19.5539949390933,70.3178131745858,0,0,,,
Maize (grain),Washington,east,,,,,0,103.82628319216,302.209760177899,222.94737864,39.49705734496,,,
Maize (grain),Washington,west,,,,,0,71.9737332732267,172.724221358493,137.8394571072,23.0701206612267,,,
Maize (grain),Wisconsin,none,,,,,0,0,79.1159610103329,156.64215220961,0,,,
Beans (dry),California,none,,,,,42.0021478368619,144.5199544404,235.223731461484,65.0277288734606,,,,
Beans (dry),Colorado,none,,,,,,0,0,20.3446086241419,0,,,
Beans (dry),Idaho,none,,,,,,41.004582176,156.407271718723,353.741636905832,25.7119595776,,,
Beans (dry),Michigan,none,,,,,,0,34.8569579533548,117.914385313528,0,,,
Beans (dry),Minnesota,none,,,,,,0,16.1599072403613,115.259796524952,0,,,
Beans (dry),Montana,none,,,,,,0,124.762052338271,189.317892735773,17.25456816008,,,
Beans (dry),Nebraska,east,,,,,,0,34.2823551173032,87.0352863134451,0,,,
Beans (dry),Nebraska,west,,,,,,30.3716002916267,127.969263740968,199.881377869948,24.6462565888533,,,
Beans (dry),New York,none,,,,,,0,10.9135608926065,59.7626291280051,0,,,
Beans (dry),North Dakota,east,,,,,,0,33.551677418671,104.984306412604,0,,,
Beans (dry),North Dakota,west,,,,,,0,89.6101689741806,160.779285043843,13.9028954209867,,,
Beans (dry),Oregon,east,,,,,,30.64960227648,151.514091556723,281.564300951688,14.56262575528,,,
Beans (dry),Oregon,west,,,,,,41.68243676736,121.204215399174,270.618104770323,28.43140898616,,,
Beans (dry),Texas,east,,,,,0,32.1856415384,179.810425249324,0,,,,
Beans (dry),Texas,west,,,,,29.8134441796129,102.541031800133,236.467458957523,24.4689981735252,,,,
Beans (dry),Washington,east,,,,,,21.22518361984,180.138256240219,212.49966453,3.60725678456,,,
Beans (dry),Washington,west,,,,,,15.4471629521067,102.124075768413,131.3239863944,0.502441496826663,,,
Beans (dry),Wyoming,none,,,,,,0,0,0,0,,,
Safflower,California,none,,,,0,139.483978531902,226.53908747528,48.2115657454839,,,,,
Safflower,Colorado,none,,,0,13.9964609625333,31.3042989467226,31.2212709897333,0,,,,,
Safflower,Idaho,none,,,0,61.3470233871466,111.120548675492,188.830373756,40.1797314331226,,,,,
Safflower,Minnesota,none,,,0,27.13793230464,42.9831014916155,45.9890889134667,0,,,,,
Safflower,Montana,none,,,0,66.9902998964267,99.637978953311,116.624007736587,16.512907768671,,,,,
Safflower,North Dakota,east,,,0,55.04159185528,67.595806608,61.48418718648,0,,,,,
Safflower,North Dakota,west,,,0,64.1953502243467,95.85138354,109.509450500373,0,,,,,
Safflower,Oregon,east,,,0,4.00312433968,66.5249666844903,170.64220654488,38.5486713791226,,,,,
Safflower,Oregon,west,,,0,52.8722831425867,98.3448925086968,147.34520570616,36.4160631975742,,,,,
Safflower,South Dakota,east,,,0,10.7772363276533,22.391199269471,58.50210487736,0,,,,,
Safflower,South Dakota,west,,,0,61.23406519464,112.060981338756,157.6607650076,16.0351728240903,,,,,
Safflower,Utah,none,,,,11.00936210368,230.804405135933,274.71886539408,66.1910371852903,,,,,
